HRS2010Q714,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q714_ Have you ever changed your investment allocations? ... 495 1. YES 1175 5. NO 97 8. DK (Don't Know); NA (Not Ascertained) 1 9. RF (Refused) 20266 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q715,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q715_ How have you changed the allocation? Have you changed it to more stocks\, less stocks\, or what? ... 315 1. MORE STOCKS 657 3. LESS STOCKS 151 7. OTHER(SPECIFY) 50 8. DK (Don't Know); NA (Not Ascertained) 8 9. RF (Refused) 20853 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q716,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q716_ Is any money in this account invested in your employer's stock? ... 474 1. YES 1478 5. NO 60 7. NOT APPLICABLE (E.G.\, NON-PROFIT) 219 8. DK (Don't Know); NA (Not Ascertained) 12 9. RF (Refused) 19791 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q717,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q717A About what percent of the total funds in this account is in your employer's stock? Do not probe DK/RF 1-100 percent Percent: ... ----------------------------------------------------------------- N Min Max Mean SD Miss 363 1 100 35.33 33.04 21560 ----------------------------------------------------------------- 110 998. DK (Don't Know); NA (Not Ascertained) 1 999. RF (Refused)
HRS2010Q718,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q718A Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 20%\, 40%\, 60%\, 80% RANDOM ENTRY POINTS: 40%\, 60% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X510 ... 73 0. Value of Breakpoint 7 20. Value of Breakpoint 7 21. Value of Breakpoint 7 40. Value of Breakpoint 10 41. Value of Breakpoint 2 60. Value of Breakpoint 2 61. Value of Breakpoint 3 81. Value of Breakpoint 21923 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q719,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q719A * ... 20 19. Value of Breakpoint 7 20. Value of Breakpoint 14 39. Value of Breakpoint 7 40. Value of Breakpoint 10 59. Value of Breakpoint 2 60. Value of Breakpoint 2 79. Value of Breakpoint 49 99999996. Greater than Maximum Breakpoint 21923 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q720,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[1].PENSIONLOOPTYPEB.Q720A * ... 53 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused) 21980 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q721,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q595A (Could you tell me a little more about this plan?) I would like to know what type of plan this is. [(]In some retirement plans\, call them Type A\, benefits are usually based on a formula involving age\, years of service and salary. In other plans\, call them Type B\, money is accumulated in an account for you.[)] Is your plan Type A or Type B? If R has multiple plans of different types\, record them as separate plans rather than combining them as 'both'. 401-K\, 403-B\, 457\, ESOP\, IRA\, SRA\, (TSP) thrift/savings\, stock/profit sharing\, money purchase plans\, SEP/Simple\, 401A\, and cash balance plans are all type B retirement plans Type A plans are often called 'defined benefit' plans Type B plans are often called 'defined contribution' ... 383 1. TYPE A (FORMULA) 803 2. TYPE B (ACCOUNT) 17 3. BOTH A & B 70 8. DK (Don't Know); NA (Not Ascertained) 14 9. RF (Refused) 20747 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q722,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q596_Consistency * ... 119 1. TYPE A CONSISTENT 670 2. TYPE B CONSISTENT 3. CASH BALANCE 498 4. INCONSISTENT 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 20747 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q723,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q597_PlanType (Is it a 401(k)\, a Supplemental Retirement Account (SRA)\, defined benefit\, defined contribution\, or what?) (What does your employer call it?) If R has multiple plans of different types\, record the most important plan rather than combining them as 'combination plan.' ... 356 1. 401K PLAN 172 2. SUPPLEMENTAL RETIREMENT ACCOUNT (SRA) 152 3. DEFINED BENEFIT PLAN 107 4. DEFINED CONTRIBUTION PLAN 2 5. 401A PLAN 93 6. 403B PLAN 39 7. 457 PLAN 50 8. THRIFT/SAVINGS PLAN (TSP) 38 9. PROFIT-SHARING PLAN 28 10. EMPLOYEE STOCK OWNERSHIP PLAN (ESOP) 11. MONEY PURCHASE PLAN 12. PORTABLE CASH OPTION PLAN 31 13. EMPLOYEE STOCK PURCHASE PLAN (ESPP) 3 14. SEP OR SIMPLE PLAN 2 15. COMBINATION PLAN 5 16. CASH BALANCE PLAN 4 95. IRA/Keogh mentioned 27 96. NOT A PENSION; health savings account/medical plan/flexible spending account/disability mentioned 78 97. OTHER (SPECIFY) 113 98. DK (Don't Know); NA (Not Ascertained) 12 99. RF (Refused) 20722 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q724,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q598_ Sometimes people are not sure about the type of retirement plans they have. We are interested in how certain you are about the type of plans you have. Are you very certain\, somewhat certain or not certain at all that your plan is (a) [PENSION PLAN TYPE]? ... 828 1. VERY CERTAIN 281 2. SOMEWHAT CERTAIN 90 3. NOT CERTAIN AT ALL 3 8. DK (Don't Know); NA (Not Ascertained) 1 9. RF (Refused) 20831 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q725,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q599_ Is this the new pension plan that was offered to you by your employer (business)? ... 12 1. YES 5 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 22017 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q726,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q601_ Was your plan terminated\, did the firm freeze the benefits from that plan\, have you not contributed to the plan (since [CURRENT IW MONTH\, YEAR 2 YEARS AGO/R's LAST IW MONTH\, YEAR])\, or what? ... 1. TERMINATED PLAN 2. FROZEN BENEFITS 3. STOPPED CONTRIBUTING 6 4. Contribution levels changed 2 5. Required age or years of service changed 1 6. Benefits formula changed 6 7. OTHER (SPECIFY) 1 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 22018 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q727,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q600_PensionChgd Have the rules that govern [that plan/your [NAME OF PLAN per {Q597}]]'s benefits or the age you can receive them changed since [CURRENT IW MONTH\, YEAR 2 YEARS AGO/R's LAST IW MONTH\, YEAR]? NOTE: FOR THE FILL\, USE THE PLAN NAME FROM (Q597) IF THE PLAN NAME AND PLAN TYPE (Q595) ARE IN AGREEMENT. USE plan IF THEY ARE CONTRADICTORY. ... 16 1. YES 317 5. NO 7. DENIES BEING COVERED BY THE PLAN 9 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 21692 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q728,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q602_ In what month and year did your employer close/terminate/freeze this plan? Month entered must be before or in [System Month]\, [System Date] Month: ... 1. JAN 2. FEB 3. MAR 4. APR 5. MAY 6. JUN 7. JUL 8. AUG 9. SEP 10. OCT 11. NOV 12. DEC 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q729,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q603_ In what month and year did your employer close/terminate/freeze this plan? Month entered must be before or in [System Month]\, [System Date] Year: ... 9998. DK (Don't Know); NA (Not Ascertained) 9999. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q730,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q604_ Are you still accumulating benefits or years of service with this frozen plan? ... 1. YES 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q731,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q605_ Did your employer offer a new replacement plan or enhance an existing plan? ... 1. YES 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q732,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q606_ Do you still expect to receive benefits [either from the frozen plan or from its replacement?/from that plan?] ... 16 1. YES 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 22018 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q733,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].Q607YQ608BP * ... 1. Assigned Value 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q734,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q608AYrsInPension For how many years altogether have you been included in this plan? Include years with other employers if same plan 0-50 Years in plan ... ----------------------------------------------------------------- N Min Max Mean SD Miss 1248 0 47 13.34 9.26 20763 ----------------------------------------------------------------- 22 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused)
HRS2010Q735,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q609_ When you became eligible to participate in the company's retirement/pension plans\, were you given a choice of whether to participate or were you enrolled automatically? ... 434 1. HAD CHOICE TO PARTICIPATE 305 2. WAS ENROLLED AUTOMATICALLY 5 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 21290 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q736,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q610AAgeRecBenfts At what age do you expect to start receiving benefits from [that plan/your 401A Plan/401K Plan/403B Plan/457 plan/thrift/savings Plan (TSP)/Profit-sharing plan/Employee Stock Ownership Plan (ESOP)/Money Purchase plan/Cash balance plan/Portable cash option plan/Supplemental Retirement Account (SRA)/Defined Benefit plan/Defined contribution plan/Combination plan/SEP or SIMPLE plan/Employee Stock Purchase Plan (ESPP)/ plan/piJ858_]? If R mentions age and some number of months\, e.g.\, 59 and 1/2\, enter age here and go to the next screen to enter months. 40-94 Age 96 Answer in years 97 Receiving benefits now ... 1171 50-84. Actual Value 2 96. ANSWER IN YEARS 13 97. RECEIVING BENEFITS NOW 84 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused) 20763 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q737,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q611A If R reports AGE and months\, enter number of months If R did not mention months\, press [ENTER] to continue ... 64 1-9. NUMBER OF MONTHS 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 21970 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q738,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q612A 'Expected age to start receiving benefits' in years 0-40 years ... 2 2-14. Actual Value 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22032 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q739,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q613_ Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan. Once you become eligible to receive benefits\, can you take some or all of your benefits as a one time cash payment? ... 873 1. YES 225 5. NO 75 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 20861 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q740,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q614_ (Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan.) Can you take all of your benefits as a one time cash payment or only some? ... 743 1. ALL 110 5. ONLY SOME 20 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 21161 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q741,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q615_ (Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan.) Once you become eligible to receive benefits\, can you keep some money in your account to take out whenever you want? ... 801 1. YES 283 5. NO 88 8. DK (Don't Know); NA (Not Ascertained) 1 9. RF (Refused) 20861 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q742,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q616_ (Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan.) (Once you become eligible to receive benefits\,) can you receive regular payments for as long as you live? ... 780 1. YES 324 5. NO 69 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 20861 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q743,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q617_ (Different plans offer different options about how benefits can be withdrawn. Please tell me which of the following apply to your plan.) (Once you become eligible to receive benefits\,) can you receive regular payments for a fixed period of time? ... 229 1. YES 115 5. NO 49 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 21641 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q744,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q618_[1] Which of these options do you plan to take advantage of -- [one time (lump sum) payment\, keep money in account to take out later\, regular payments (monthly or annually)/one time (lump sum) payment\, /keep money in account to take out later\, /regular payments (monthly or annually)]? Choose all that apply ... 212 1. ONE TIME (LUMP SUM) PAYMENT 233 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER 681 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY) 29 8. DK (Don't Know); NA (Not Ascertained) 1 9. RF (Refused) 20878 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q745,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q618_[2] Which of these options do you plan to take advantage of -- [one time (lump sum) payment\, keep money in account to take out later\, regular payments (monthly or annually)/one time (lump sum) payment\, /keep money in account to take out later\, /regular payments (monthly or annually)]? Choose all that apply ... 1 1. ONE TIME (LUMP SUM) PAYMENT 7 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER 14 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 22012 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q746,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q618_[3] Which of these options do you plan to take advantage of -- [one time (lump sum) payment\, keep money in account to take out later\, regular payments (monthly or annually)/one time (lump sum) payment\, /keep money in account to take out later\, /regular payments (monthly or annually)]? Choose all that apply ... 1. ONE TIME (LUMP SUM) PAYMENT 2. KEEP MONEY IN ACCOUNT TO TAKE OUT LATER 3. REGULAR PAYMENTS (MONTHLY OR ANNUALLY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 22034 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q747,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q621AFormOfBenfts [Assuming you take it all/For the part that you take] as a regular payment\, how much do you expect to take as regular payments\, either as a percent of your pay at retirement or as an amount per month or year? ... 119 1. PERCENT OF PAY 523 2. AMOUNT PER MONTH/YEAR 91 8. DK (Don't Know); NA (Not Ascertained) 8 9. RF (Refused) 21293 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q748,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q622A ENTER percent of final pay at retirement Do not probe DK/RF 1-100 percent Percent: ... ----------------------------------------------------------------- N Min Max Mean SD Miss 100 1 100 29.89 26.06 21915 ----------------------------------------------------------------- 19 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused)
HRS2010Q749,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q623_ Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 20%\, 40%\, 60%\, 80% RANDOM ENTRY POINTS: 40%\, 60% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X510 ORDER OF ENTRY POINT ASSIGNMENTS AND PROCEDURES CORRESPOND ... 6 0. Value of Breakpoint 1 20. Value of Breakpoint 3 21. Value of Breakpoint 5 41. Value of Breakpoint 1 60. Value of Breakpoint 3 61. Value of Breakpoint 22015 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q750,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q624_ * ... 2 19. Value of Breakpoint 1 20. Value of Breakpoint 4 39. Value of Breakpoint 5 59. Value of Breakpoint 1 60. Value of Breakpoint 3 79. Value of Breakpoint 3 99999996. Greater than Maximum Breakpoint 22015 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q751,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q625_ * ... 4 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 22030 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q752,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q626A [How much are you receiving?/How much do you expect or plan to receive?] Do not probe DK/RF AMOUNT: PER: ... 387 0-2000000. Actual Value 235 99999998. DK (Don't Know); NA (Not Ascertained) 13 99999999. RF (Refused) 21399 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q753,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q627A PROBE if necessary: Is that per month or year? AMOUNT: [AMT EXPECTED BENEFITS] PER: ... 336 4. MONTH 45 6. YEAR 2 7. OTHER(SPECIFY); including total amount or lump sum 1 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 21650 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q754,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q628_ Do you expect (does it amount to) less than $____ per year\, more than $____ per year\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $6\,000\, $12\,000\, $24\,000\, $36\,000 RANDOM ENTRY POINTS: $12\,000\, $24\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X501 ... 98 0. Value of Breakpoint 9 6000. Value of Breakpoint 39 6001. Value of Breakpoint 14 12000. Value of Breakpoint 43 12001. Value of Breakpoint 5 24000. Value of Breakpoint 22 24001. Value of Breakpoint 2 36000. Value of Breakpoint 15 36001. Value of Breakpoint 21787 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q755,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q629_ * ... 32 5999. Value of Breakpoint 9 6000. Value of Breakpoint 41 11999. Value of Breakpoint 14 12000. Value of Breakpoint 44 23999. Value of Breakpoint 5 24000. Value of Breakpoint 17 35999. Value of Breakpoint 2 36000. Value of Breakpoint 83 99999996. Greater than Maximum Breakpoint 21787 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q756,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q630_ * ... 1 97. Data Not Available 65 98. DK (Don't Know); NA (Not Ascertained) 8 99. RF (Refused) 21960 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q757,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q631_ [Do /When you become eligible to receive benefits\, do ] you expect to receive pension benefits from [that plan/your 401A Plan/401K Plan/403B Plan/457 plan/thrift/savings Plan (TSP)/Profit-sharing plan/Employee Stock Ownership Plan (ESOP)/Money Purchase plan/Cash balance plan/Portable cash option plan/Supplemental Retirement Account (SRA)/Defined Benefit plan/Defined contribution plan/Combination plan/SEP or SIMPLE plan/Employee Stock Purchase Plan (ESPP)/ plan/piJ858_] for as long as you live? ... 549 1. YES 63 5. NO 18 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 21404 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q758,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q632_ For how many years do you expect to receive benefits? 0-100 Years ... ----------------------------------------------------------------- N Min Max Mean SD Miss 141 0 86 15.09 10.08 21850 ----------------------------------------------------------------- 43 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused)
HRS2010Q759,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q633A How much do you plan to take as a one-time payment? ... ----------------------------------------------------------------- N Min Max Mean SD Miss 131 0 4000000 138298.15 406159.18 21821 ----------------------------------------------------------------- 74 99999998. DK (Don't Know); NA (Not Ascertained) 8 99999999. RF (Refused)
HRS2010Q760,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q634_ Do you expect less than $____\, more than $____\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $5\,000\, $20\,000\, $50\,000\, $150\,000 RANDOM ENTRY POINTS: $20\,000\, $50\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X502 ... 17 0. Value of Breakpoint 3 5000. Value of Breakpoint 12 5001. Value of Breakpoint 1 20000. Value of Breakpoint 21 20001. Value of Breakpoint 3 50000. Value of Breakpoint 15 50001. Value of Breakpoint 8 150001. Value of Breakpoint 21954 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q761,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q635_ * ... 3 4999. Value of Breakpoint 3 5000. Value of Breakpoint 13 19999. Value of Breakpoint 1 20000. Value of Breakpoint 23 49999. Value of Breakpoint 3 50000. Value of Breakpoint 15 149999. Value of Breakpoint 19 99999996. Greater than Maximum Breakpoint 21954 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q762,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q636_ * ... 2 97. Data Not Available 11 98. DK (Don't Know); NA (Not Ascertained) 3 99. RF (Refused) 22018 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q763,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q637_ How much do you expect to leave in the account to take out later? ... ----------------------------------------------------------------- N Min Max Mean SD Miss 160 5 1520000 129314.28 222725.41 21794 ----------------------------------------------------------------- 75 99999998. DK (Don't Know); NA (Not Ascertained) 5 99999999. RF (Refused)
HRS2010Q764,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q638_ Do you expect less than $____\, more than $____\, or what? PROCEDURES: 1Up1Down 2Up1Down\, 1Up2Down BREAKPOINTS: $5\,000\, $20\,000\, $50\,000\, $100\,000\, $150\,000 RANDOM ENTRY POINTS: $20\,000\, $50\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT LX506_R ORDER OF ENTRY POINT ASSIGNMENTS AND PROCEDURES CORRESPOND ... 29 0. Value of Breakpoint 4 5000. Value of Breakpoint 18 5001. Value of Breakpoint 2 20000. Value of Breakpoint 13 20001. Value of Breakpoint 2 50000. Value of Breakpoint 5 50001. Value of Breakpoint 4 150001. Value of Breakpoint 21957 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q765,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q639_ * ... 6 4999. Value of Breakpoint 4 5000. Value of Breakpoint 19 19999. Value of Breakpoint 2 20000. Value of Breakpoint 12 49999. Value of Breakpoint 2 50000. Value of Breakpoint 5 99999. Value of Breakpoint 27 99999996. Greater than Maximum Breakpoint 21957 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q766,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEA.Q640_ * ... 3 97. Data Not Available 23 98. DK (Don't Know); NA (Not Ascertained) 2 99. RF (Refused) 22006 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q767,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEACONTD.Q641A (Most pension plans have a normal retirement age at which full benefits--sometimes called unreduced benefits--can be received. Some plans allow retirement at an earlier age\, usually with reduced benefits. And in many plans\, normal retirement age depends on years of service.) What is the earliest age at which you would be eligible to receive full or unreduced pension benefits from [that plan/your 401A Plan/401K Plan/403B Plan/457 plan/thrift/savings Plan (TSP)/Profit-sharing plan/Employee Stock Ownership Plan (ESOP)/Money Purchase plan/Cash balance plan/Portable cash option plan/Supplemental Retirement Account (SRA)/Defined Benefit plan/Defined contribution plan/Combination plan/SEP or SIMPLE plan/Employee Stock Purchase Plan (ESPP)/ plan/piJ858_]? If R reports that s/he is already eligible\, ask: What is the earliest age at which you would have been eligible (to receive full or unreduced pension benefits from [that plan/your 401A Plan/401K Plan/403B Plan/457 plan/thrift/savings Plan (TSP)/Profit-sharing plan/Employee Stock Ownership Plan (ESOP)/Money Purchase plan/Cash balance plan/Portable cash option plan/Supplemental Retirement Account (SRA)/Defined Benefit plan/Defined contribution plan/Combination plan/SEP or SIMPLE plan/Employee Stock Purchase Plan (ESPP)/ plan/piJ858_])? If R mentions age and some number of months\, e.g.\, 59 and 1/2\, enter age here and go to the next screen to enter months. 35-94 Age 95 Any time; no age requirement; any age ... 525 50-75. Actual Value 30 95. ANY TIME; NO AGE REQUIREMENT; ANY AGE 46 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 21433 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q768,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEACONTD.Q642A If R reports AGE and months\, enter number of months If R did not mention months\, press [ENTER] to continue ... 51 3-9. Actual Value 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 21983 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q769,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEACONTD.Q643AFormOfFullBenfts How much would these full or unreduced benefits [have been/be]\, either as a percent of your pay at retirement\, or as an amount per month or year? If R is retired\, ASK: How much would these full or unreduced benefits have been\, either as a percent of your pay at retirement\, or as an amount per month or year? ... 51 1. PERCENT OF PAY 160 2. AMOUNT PER MONTH/YEAR 22 3. LUMP SUM 62 8. DK (Don't Know); NA (Not Ascertained) 6 9. RF (Refused) 21733 Blank. INAP (Inapplicable); Partial Interview
HRS2010Q770,Ref: SecJ.CURRENTPENSIONNEW.PENSIONLOOP[2].PENSIONLOOPTYPEACONTD.Q644A ENTER percent of final pay at retirement Do not probe DK/RF 1-100 percent PERCENT: ... ----------------------------------------------------------------- N Min Max Mean SD Miss 39 2 100 47.05 32.62 21983 ----------------------------------------------------------------- 12 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused)
